number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,dist_to_center,price
7.0,1.0,358.0,1.0,1.0,1.5272716735408705,200
2.0,3.0,128.0,28.0,0.0,3.03379176463533,85
40.0,1.0,223.0,147.0,1.0,11.834186637454389,98
88.0,10.0,358.0,37.0,0.0,14.417018729444353,70
49.0,1.0,201.0,8.0,1.0,2.3809432572981053,120
118.0,3.0,312.0,7.0,0.0,0.6733631249404344,75
169.0,1.0,38.0,4.0,0.0,5.234498894354942,70
2.0,7.0,34.0,25.0,1.0,3.2752448619293317,150
1.0,4.0,96.0,35.0,0.0,15.080423461031918,49
0.0,1.0,365.0,54.0,0.0,12.899180425281035,89
66.0,1.0,16.0,4.0,1.0,5.9798477421416045,112
4.0,1.0,9.0,21.0,1.0,8.142863469813733,100
0.0,1.0,0.0,6.0,0.0,9.504333351441426,48
21.0,2.0,9.0,4.0,0.0,5.956964163929243,105
115.0,1.0,19.0,7.0,1.0,0.5241353422723868,135
4.0,2.0,0.0,9.0,0.0,4.550926166286558,75
169.0,1.0,344.0,22.0,1.0,12.9602991394336,349
9.0,1.0,17.0,3.0,0.0,8.588608937460938,175
2.0,1.0,0.0,44.0,1.0,9.00618767543195,118
0.0,1.0,0.0,27.0,0.0,4.313972825154485,105
333.0,6.0,340.0,55.0,0.0,16.06663345250022,36
58.0,2.0,0.0,2.0,0.0,7.89054726085797,70
10.0,1.0,275.0,19.0,1.0,3.6770851515694543,185
14.0,1.0,0.0,12.0,0.0,6.147857324928947,85
0.0,1.0,32.0,15.0,0.0,11.045377361296529,30
14.0,1.0,4.0,18.0,1.0,13.13108492846915,89
146.0,2.0,40.0,8.0,0.0,4.942912878840221,90
0.0,1.0,317.0,33.0,1.0,8.728910005641243,225
0.0,1.0,0.0,6.0,0.0,8.109602887704133,40
2.0,2.0,0.0,33.0,1.0,8.479514175263931,120
0.0,1.0,38.0,4.0,1.0,4.742798022028577,130
0.0,1.0,90.0,30.0,0.0,9.08352871237851,75
221.0,2.0,327.0,8.0,0.0,1.52173695791423,182
10.0,1.0,365.0,28.0,1.0,1.726540342158378,1046
1.0,32.0,317.0,8.0,0.0,5.128913110996733,60
6.0,1.0,0.0,11.0,1.0,2.639922109522605,249
63.0,2.0,37.0,6.0,1.0,7.984130454100189,145
140.0,2.0,197.0,6.0,1.0,9.383467897722246,135
9.0,1.0,357.0,21.0,1.0,7.480304767591368,200
148.0,2.0,42.0,13.0,0.0,7.7959307401808395,100
7.0,1.0,0.0,6.0,1.0,8.840084461484194,119
2.0,2.0,37.0,103.0,0.0,9.004282998846195,55
6.0,1.0,83.0,7.0,0.0,0.8530097816430744,110
4.0,1.0,0.0,30.0,0.0,8.965634965183918,119
1.0,1.0,0.0,44.0,1.0,9.808433873700068,100
8.0,1.0,296.0,16.0,1.0,10.17366264227732,160
10.0,1.0,365.0,28.0,0.0,2.18589210121067,246
5.0,1.0,33.0,30.0,0.0,9.473797069036689,65
0.0,1.0,364.0,16.0,0.0,9.20652520268937,350
9.0,1.0,0.0,0.0,1.0,12.936724060292292,90
9.0,1.0,314.0,1.0,1.0,1.1634525457821139,135
0.0,1.0,0.0,19.0,1.0,2.936647970455169,419
21.0,1.0,15.0,32.0,1.0,7.539250378749219,135
0.0,23.0,330.0,5.0,1.0,1.9222153298240594,200
0.0,1.0,42.0,43.0,1.0,6.206456544086406,430
54.0,1.0,3.0,21.0,1.0,8.457246773381295,115
122.0,1.0,113.0,64.0,1.0,4.179306934326454,280
17.0,2.0,34.0,30.0,0.0,9.053163136548559,55
0.0,18.0,365.0,7.0,1.0,1.1819536461016704,299
15.0,1.0,0.0,5.0,1.0,1.9606380691257643,350
49.0,1.0,47.0,6.0,1.0,8.439480736874273,50
3.0,2.0,0.0,34.0,0.0,9.03362773518928,65
21.0,2.0,10.0,68.0,1.0,2.5459899577664022,118
9.0,3.0,365.0,79.0,1.0,10.392216110032527,135
2.0,2.0,89.0,15.0,0.0,10.793374308966246,48
1.0,1.0,0.0,12.0,0.0,6.6415188593936065,60
34.0,28.0,60.0,20.0,1.0,3.4845379451250857,199
0.0,1.0,179.0,9.0,0.0,4.585047546355422,125
2.0,4.0,343.0,117.0,2.0,16.16911244354831,32
13.0,1.0,365.0,24.0,0.0,11.17361850684968,100
13.0,1.0,0.0,73.0,1.0,19.5333024956542,189
4.0,1.0,0.0,12.0,0.0,5.869267398109731,55
5.0,1.0,65.0,43.0,1.0,5.552614368971875,395
2.0,1.0,24.0,2.0,0.0,7.975233139055596,99
254.0,3.0,11.0,56.0,0.0,4.86323935135057,77
167.0,3.0,314.0,10.0,0.0,9.964028133726629,89
9.0,1.0,0.0,30.0,0.0,9.690240082839223,75
8.0,1.0,18.0,3.0,0.0,7.559534068581134,65
50.0,1.0,0.0,12.0,1.0,5.5410965411135145,136
0.0,18.0,309.0,94.0,0.0,15.556371198228405,135
0.0,2.0,348.0,142.0,1.0,11.327707441336349,390
0.0,2.0,83.0,6.0,1.0,8.873152453384673,165
1.0,1.0,0.0,28.0,0.0,3.9914150124116143,94
0.0,9.0,312.0,8.0,1.0,3.620490439419869,250
4.0,10.0,341.0,6.0,2.0,8.137291386917495,32
0.0,3.0,0.0,14.0,0.0,2.169938382984639,86
0.0,1.0,0.0,25.0,1.0,4.6817554531018235,150
2.0,1.0,40.0,1.0,1.0,0.7553332586728416,342
211.0,3.0,126.0,8.0,0.0,5.12955365783153,95
4.0,1.0,0.0,15.0,1.0,10.364183052889695,119
83.0,1.0,346.0,54.0,1.0,12.304895968742743,120
8.0,1.0,125.0,90.0,1.0,14.10244461261795,300
5.0,2.0,64.0,6.0,1.0,9.395256279855023,130
28.0,1.0,225.0,6.0,1.0,8.461446129701379,204
14.0,1.0,1.0,49.0,1.0,6.010975069949168,90
106.0,1.0,263.0,14.0,1.0,1.1105997606966744,480
142.0,4.0,223.0,4.0,0.0,4.537898658039675,81
16.0,1.0,321.0,1.0,1.0,1.186011366772653,227
13.0,2.0,77.0,107.0,0.0,22.265976534913225,65
3.0,1.0,235.0,6.0,1.0,8.832631753956056,399
72.0,1.0,249.0,26.0,1.0,1.5722021350185875,200
23.0,4.0,325.0,79.0,0.0,11.366777559254727,70
17.0,2.0,214.0,6.0,1.0,9.198881309775125,120
0.0,1.0,0.0,8.0,0.0,5.227824893548805,45
0.0,1.0,327.0,126.0,1.0,8.083319135922968,149
121.0,1.0,280.0,22.0,1.0,13.877665323098276,119
2.0,1.0,0.0,23.0,0.0,4.058703211102115,85
1.0,3.0,96.0,21.0,0.0,9.015863412421236,40
1.0,3.0,297.0,21.0,0.0,7.828036104039875,79
42.0,2.0,257.0,2.0,1.0,7.759959149171897,195
2.0,1.0,0.0,11.0,0.0,3.097096247995631,65
107.0,1.0,83.0,11.0,0.0,2.8184755852561905,120
1.0,1.0,0.0,39.0,0.0,5.732534242521462,50
0.0,2.0,0.0,12.0,0.0,5.02993142981545,110
9.0,1.0,0.0,29.0,1.0,8.800309896578955,75
72.0,6.0,53.0,30.0,1.0,9.155834666672853,120
19.0,47.0,331.0,7.0,0.0,0.9606182844772222,62
0.0,1.0,0.0,12.0,0.0,5.000296099468706,115
1.0,1.0,210.0,30.0,1.0,9.448588436176129,120
2.0,2.0,71.0,6.0,0.0,9.77210602724163,90
11.0,1.0,159.0,33.0,1.0,8.774314496245522,525
2.0,1.0,0.0,8.0,1.0,4.746199837662028,144
96.0,1.0,253.0,7.0,1.0,0.755302457777756,350
21.0,1.0,16.0,28.0,1.0,3.5610379142598956,100
3.0,1.0,0.0,2.0,0.0,6.632999372251846,75
1.0,1.0,0.0,45.0,0.0,5.344500621014632,69
7.0,1.0,0.0,53.0,1.0,4.430547044229902,375
1.0,1.0,0.0,16.0,1.0,10.134935306772979,250
41.0,2.0,140.0,62.0,1.0,23.857902624776617,149
1.0,1.0,0.0,7.0,1.0,1.0531485113681587,90
28.0,6.0,303.0,12.0,0.0,5.695334685687677,70
0.0,1.0,332.0,23.0,0.0,5.088444733296782,100
19.0,2.0,0.0,21.0,0.0,8.222487460542643,85
6.0,1.0,156.0,47.0,0.0,9.676158284098682,70
1.0,1.0,61.0,34.0,0.0,8.985054863100558,100
68.0,1.0,21.0,27.0,1.0,3.826228676359446,200
7.0,1.0,0.0,21.0,0.0,8.385801242039392,50
0.0,1.0,0.0,19.0,1.0,3.666422361200981,140
0.0,1.0,1.0,21.0,0.0,8.438348038875935,45
5.0,1.0,2.0,21.0,1.0,8.536736316364433,89
46.0,2.0,361.0,85.0,1.0,18.755265708905338,100
104.0,1.0,338.0,54.0,1.0,12.156152984845406,133
128.0,2.0,90.0,73.0,1.0,19.66462770157197,70
20.0,1.0,52.0,6.0,0.0,7.642192452993931,45
10.0,34.0,332.0,6.0,2.0,7.528021384665452,40
5.0,4.0,68.0,20.0,1.0,4.793177523770213,125
9.0,1.0,354.0,56.0,1.0,5.638813767201399,299
31.0,1.0,353.0,21.0,1.0,8.300055337374458,105
242.0,1.0,256.0,89.0,1.0,17.02217730334011,70
0.0,3.0,365.0,7.0,1.0,0.9654582924328075,450
2.0,1.0,53.0,0.0,1.0,12.979367470423519,169
0.0,1.0,0.0,4.0,0.0,6.2713315005446555,55
1.0,1.0,48.0,103.0,0.0,10.227327618285061,49
0.0,327.0,361.0,43.0,1.0,5.929328416430967,130
26.0,1.0,333.0,110.0,1.0,18.5391827669263,120
0.0,1.0,342.0,90.0,0.0,14.161770761066613,70
0.0,1.0,0.0,43.0,1.0,6.261561528275508,200
1.0,1.0,0.0,56.0,1.0,5.2537142384174444,80
8.0,1.0,334.0,54.0,0.0,12.880676410456218,45
14.0,1.0,45.0,20.0,1.0,4.513489008941576,160
233.0,1.0,5.0,12.0,1.0,6.588137326688384,150
0.0,1.0,0.0,71.0,0.0,0.14542341715119717,80
0.0,1.0,0.0,12.0,1.0,5.48178605641638,275
0.0,1.0,0.0,113.0,1.0,7.1046789406803175,199
20.0,1.0,0.0,26.0,1.0,2.0917526205030037,199
8.0,1.0,0.0,43.0,1.0,6.235147752660324,220
1.0,2.0,177.0,13.0,1.0,6.839175858578519,145
56.0,1.0,21.0,11.0,0.0,2.599697089867343,50
2.0,1.0,0.0,11.0,1.0,3.067875415128542,250
46.0,1.0,106.0,23.0,1.0,4.152349392225735,158
17.0,2.0,0.0,132.0,1.0,3.164747214668798,170
4.0,2.0,254.0,12.0,0.0,6.538421195973912,80
8.0,1.0,89.0,8.0,0.0,2.8753584187310652,85
0.0,1.0,0.0,2.0,0.0,7.416930877750612,59
1.0,2.0,2.0,20.0,1.0,4.283552888407214,150
4.0,1.0,7.0,48.0,1.0,3.499534908555502,274
18.0,3.0,0.0,64.0,0.0,4.166429644548951,100
0.0,1.0,0.0,44.0,0.0,9.760672910963631,88
2.0,1.0,0.0,2.0,0.0,5.306683394244142,103
13.0,2.0,76.0,12.0,0.0,6.861326494169772,70
0.0,1.0,28.0,29.0,1.0,9.48605553650035,150
1.0,1.0,0.0,12.0,0.0,5.317345270572147,60
18.0,1.0,298.0,30.0,0.0,11.425524836000418,50
17.0,1.0,243.0,111.0,1.0,13.81529403981918,110
37.0,1.0,310.0,54.0,1.0,11.585052637029152,85
0.0,1.0,0.0,11.0,1.0,3.2786330634299587,160
38.0,1.0,361.0,1.0,1.0,1.3481187238654369,300
190.0,2.0,132.0,56.0,0.0,6.071843048796528,45
0.0,1.0,0.0,6.0,0.0,8.055383911941123,60
21.0,1.0,158.0,29.0,1.0,8.702297090457002,250
0.0,1.0,0.0,7.0,1.0,0.870856845426341,131
12.0,4.0,348.0,111.0,0.0,12.909187047746387,56
0.0,1.0,0.0,31.0,1.0,6.465303335643243,100
0.0,1.0,0.0,28.0,0.0,2.0481762139380146,130
21.0,1.0,336.0,20.0,0.0,4.816783894032463,110
0.0,2.0,171.0,73.0,1.0,18.371575054014833,140
12.0,17.0,86.0,6.0,2.0,10.775193312324225,35
29.0,1.0,177.0,27.0,1.0,3.685558980108403,315
5.0,2.0,161.0,90.0,1.0,14.665809126049124,200
19.0,1.0,2.0,7.0,1.0,0.3274695310946795,99
4.0,1.0,0.0,19.0,1.0,3.949475824931765,130
1.0,1.0,359.0,81.0,0.0,9.650546975256884,75
13.0,2.0,0.0,12.0,1.0,5.464079712035535,125
102.0,5.0,147.0,15.0,0.0,10.062805766909621,73
27.0,1.0,95.0,4.0,1.0,5.5072650920664445,350
9.0,1.0,0.0,8.0,1.0,3.1550411743365454,230
54.0,3.0,180.0,4.0,0.0,6.691121427301046,80
0.0,1.0,365.0,2.0,0.0,6.756122378007416,150
0.0,1.0,0.0,26.0,0.0,1.6465884362124907,125
7.0,1.0,0.0,5.0,1.0,1.5316249740541115,600
1.0,1.0,122.0,12.0,1.0,4.510449009168964,125
9.0,1.0,13.0,14.0,1.0,2.254568832729501,150
29.0,1.0,237.0,28.0,1.0,2.3115736072036928,211
34.0,2.0,281.0,75.0,0.0,15.817757556676456,55
0.0,1.0,0.0,23.0,0.0,3.9999512187224715,200
143.0,1.0,311.0,14.0,0.0,2.1259199797023918,84
118.0,1.0,21.0,6.0,0.0,8.64478225734605,58
5.0,1.0,365.0,27.0,1.0,4.027519435431483,399
1.0,1.0,0.0,7.0,0.0,1.1672006521706844,200
0.0,1.0,0.0,111.0,0.0,12.808312223731962,70
12.0,1.0,4.0,2.0,0.0,7.393236519298219,39
2.0,4.0,88.0,2.0,0.0,5.498236665911058,95
1.0,3.0,17.0,12.0,1.0,7.255706868514408,145
1.0,1.0,0.0,2.0,0.0,7.080952617092784,55
5.0,1.0,77.0,36.0,1.0,7.731774685627031,289
2.0,1.0,0.0,9.0,1.0,4.644100923846163,399
0.0,1.0,0.0,6.0,0.0,8.016410796885403,57
2.0,2.0,323.0,21.0,0.0,7.988172150219048,90
108.0,1.0,336.0,3.0,0.0,8.206680042441022,93
1.0,2.0,311.0,15.0,0.0,10.12071701321594,55
1.0,1.0,296.0,12.0,1.0,4.7131084686314075,130
430.0,5.0,347.0,103.0,0.0,9.68667290138383,54
78.0,1.0,309.0,12.0,1.0,5.3565146547673255,295
18.0,2.0,188.0,2.0,0.0,6.585361648885123,65
17.0,1.0,0.0,38.0,1.0,7.9369169653675105,180
27.0,1.0,68.0,16.0,1.0,9.571666251793216,220
153.0,1.0,174.0,6.0,1.0,9.10591808806209,181
3.0,1.0,0.0,20.0,1.0,3.438707818486806,140
8.0,5.0,95.0,7.0,0.0,0.7083404469967428,138
1.0,1.0,0.0,6.0,0.0,8.972545525851736,35
18.0,1.0,242.0,7.0,1.0,0.4237544146549318,90
1.0,1.0,0.0,13.0,1.0,7.740283381923696,195
5.0,2.0,186.0,3.0,1.0,8.189369461347917,95
0.0,1.0,0.0,1.0,0.0,1.5177066215021415,125
1.0,5.0,244.0,2.0,0.0,5.311233389925617,209
13.0,1.0,0.0,20.0,1.0,4.955366140760359,270
0.0,1.0,365.0,12.0,1.0,5.578661099227514,200
5.0,7.0,363.0,71.0,0.0,0.2687422025158798,324
0.0,121.0,364.0,28.0,1.0,2.1488245585970667,249
0.0,103.0,269.0,31.0,0.0,6.831125857602132,70
13.0,8.0,311.0,15.0,0.0,10.667358489013173,75
162.0,11.0,1.0,7.0,0.0,0.5617151157511765,245
0.0,1.0,0.0,13.0,0.0,7.024428777088908,65
1.0,1.0,0.0,18.0,0.0,13.231132822516106,50
19.0,2.0,84.0,2.0,0.0,7.576297394610659,75
5.0,1.0,0.0,21.0,1.0,7.5560243923836765,80
9.0,1.0,9.0,25.0,1.0,3.969277340423665,150
0.0,1.0,0.0,26.0,1.0,1.8672211948734105,180
39.0,13.0,53.0,20.0,0.0,4.7751526155225035,137
2.0,1.0,0.0,38.0,1.0,7.682629689425402,200
3.0,1.0,83.0,11.0,1.0,2.639016428599879,150
4.0,1.0,0.0,28.0,1.0,2.7839078042927325,145
1.0,1.0,0.0,22.0,0.0,13.743140459444609,60
0.0,232.0,185.0,77.0,1.0,5.376315456348574,285
1.0,2.0,55.0,56.0,1.0,5.508614037608307,190
90.0,1.0,212.0,10.0,1.0,10.43852663907397,145
18.0,2.0,9.0,12.0,0.0,4.827178743688406,90
0.0,33.0,180.0,20.0,0.0,3.881507058934122,119
3.0,8.0,326.0,2.0,0.0,8.01949115446349,52
0.0,9.0,310.0,19.0,0.0,3.553256249273159,59
1.0,1.0,95.0,6.0,0.0,8.605514929403242,60
7.0,1.0,6.0,21.0,1.0,9.00619740630486,200
0.0,1.0,126.0,90.0,1.0,14.6198596557935,165
11.0,8.0,136.0,12.0,1.0,5.552122608493542,79
13.0,2.0,64.0,12.0,0.0,5.534696505021922,130
0.0,1.0,77.0,20.0,0.0,3.7587218671511007,120
91.0,3.0,4.0,2.0,1.0,6.602264361725625,153
42.0,1.0,3.0,25.0,0.0,4.840541825403596,59
9.0,3.0,0.0,7.0,2.0,0.39367592356069436,68
1.0,87.0,262.0,77.0,1.0,4.9515783612553115,245
8.0,1.0,324.0,23.0,0.0,4.463314240731922,90
18.0,3.0,339.0,15.0,0.0,9.8800629306176,129
97.0,2.0,149.0,103.0,0.0,9.19989587357715,50
0.0,1.0,0.0,12.0,0.0,6.397004822237977,82
122.0,3.0,222.0,0.0,0.0,12.28591341801722,40
4.0,1.0,0.0,12.0,0.0,6.0858460370743925,45
7.0,1.0,0.0,43.0,1.0,6.182155443499448,160
6.0,2.0,353.0,94.0,1.0,14.825977075148126,249
3.0,5.0,269.0,1.0,0.0,1.260135391174787,100
20.0,1.0,0.0,11.0,1.0,3.4504600476534737,200
5.0,2.0,365.0,6.0,0.0,7.911239923299863,50
0.0,3.0,122.0,124.0,1.0,13.79219624712334,120
29.0,1.0,118.0,6.0,0.0,9.778987510299867,97
10.0,1.0,0.0,31.0,1.0,6.751707310956212,500
64.0,1.0,277.0,22.0,1.0,12.577978910886538,153
1.0,1.0,0.0,8.0,0.0,4.9827706733236585,89
6.0,1.0,10.0,2.0,1.0,5.324116287095778,150
2.0,1.0,0.0,23.0,0.0,4.106645971877808,188
2.0,1.0,310.0,12.0,1.0,6.099579418467273,300
29.0,1.0,2.0,14.0,1.0,1.6054505519483582,140
3.0,1.0,232.0,41.0,1.0,14.952152271412674,135
34.0,3.0,319.0,21.0,0.0,8.318624390137641,69
5.0,1.0,36.0,15.0,0.0,10.47886004466764,35
4.0,1.0,23.0,7.0,1.0,0.9723570674379933,290
2.0,1.0,0.0,14.0,1.0,2.23756390284262,225
6.0,47.0,332.0,7.0,0.0,0.8908189194556878,120
0.0,1.0,0.0,117.0,0.0,14.802746976876568,150
21.0,5.0,87.0,4.0,1.0,4.5963021341331,180
2.0,1.0,0.0,117.0,0.0,15.918053055121984,35
130.0,4.0,148.0,88.0,0.0,18.942193627713007,50
0.0,1.0,76.0,22.0,0.0,12.57087113760791,60
3.0,2.0,0.0,27.0,0.0,4.038522331929724,55
7.0,1.0,0.0,21.0,0.0,8.457508314208198,55
4.0,1.0,3.0,8.0,0.0,5.045604674327176,55
6.0,1.0,0.0,43.0,1.0,6.177285328849572,250
0.0,1.0,89.0,24.0,0.0,11.333216179751549,500
238.0,1.0,297.0,15.0,1.0,10.000708524732765,110
2.0,2.0,169.0,181.0,1.0,16.472628396718687,79
61.0,2.0,129.0,62.0,1.0,23.844978446495784,325
3.0,1.0,0.0,19.0,0.0,3.6675602727714676,100
5.0,2.0,0.0,21.0,0.0,7.86666304285115,85
1.0,1.0,0.0,15.0,0.0,9.63875922010753,60
0.0,232.0,304.0,43.0,1.0,6.278707804361747,325
23.0,1.0,344.0,23.0,0.0,4.223482403000914,85
10.0,5.0,97.0,19.0,1.0,3.4074748553250838,369
20.0,4.0,318.0,12.0,1.0,4.85034250190459,300
2.0,3.0,59.0,44.0,1.0,8.738717734455319,155
34.0,3.0,90.0,45.0,0.0,6.78704912895184,86
3.0,1.0,0.0,14.0,1.0,1.6649628248562771,149
0.0,1.0,0.0,21.0,0.0,10.060253333305177,34
13.0,2.0,7.0,11.0,0.0,2.585171082320221,89
0.0,1.0,0.0,2.0,0.0,6.163250192955961,80
0.0,1.0,67.0,30.0,1.0,11.342938041340261,250
0.0,1.0,0.0,12.0,0.0,6.241747086092076,70
26.0,1.0,15.0,144.0,1.0,14.260785247371643,80
165.0,5.0,272.0,15.0,0.0,10.54411761878257,35
2.0,1.0,0.0,23.0,0.0,4.7787447326227275,45
131.0,2.0,0.0,13.0,1.0,7.884300277813602,150
1.0,1.0,0.0,117.0,1.0,14.63383637288607,75
0.0,3.0,100.0,21.0,0.0,8.98628117329833,30
18.0,1.0,178.0,194.0,0.0,23.504600136873364,36
31.0,4.0,112.0,8.0,0.0,5.230835500262809,50
1.0,1.0,156.0,29.0,0.0,9.030643635763386,90
0.0,1.0,339.0,12.0,0.0,5.744439328011637,60
23.0,1.0,67.0,21.0,1.0,7.944757852446927,110
3.0,327.0,341.0,43.0,1.0,6.009248639233773,235
2.0,1.0,89.0,2.0,2.0,7.201764784216596,95
1.0,2.0,236.0,14.0,1.0,1.55764499313255,700
0.0,7.0,294.0,71.0,0.0,0.2951267811362081,100
7.0,1.0,0.0,1.0,1.0,0.996284084258926,375
5.0,1.0,0.0,15.0,0.0,9.192769897105581,65
0.0,9.0,343.0,8.0,1.0,3.792390682970614,150
0.0,1.0,0.0,8.0,0.0,4.328329143679092,45
8.0,31.0,298.0,7.0,1.0,1.0934636446375379,150
4.0,1.0,0.0,7.0,1.0,0.42206424453894353,300
56.0,8.0,305.0,70.0,0.0,12.327322494881079,33
0.0,1.0,88.0,70.0,0.0,13.093820368534823,75
55.0,2.0,59.0,111.0,0.0,13.70213978617279,54
1.0,1.0,0.0,15.0,0.0,11.213789691542669,45
2.0,1.0,31.0,6.0,1.0,9.784178002649542,200
8.0,1.0,0.0,25.0,1.0,3.8590529713713653,175
0.0,1.0,0.0,18.0,0.0,12.621335616794624,60
6.0,1.0,327.0,15.0,0.0,10.91609651404242,60
1.0,2.0,0.0,23.0,0.0,3.9369655323925627,90
33.0,2.0,304.0,4.0,1.0,6.209495753485146,150
57.0,1.0,317.0,61.0,1.0,20.00218498149246,85
10.0,1.0,160.0,43.0,1.0,6.45459208200196,135
3.0,4.0,350.0,83.0,2.0,9.121308270416309,30
1.0,16.0,329.0,8.0,1.0,3.3261620923502044,79
8.0,1.0,328.0,8.0,1.0,1.8844467488041843,150
35.0,1.0,169.0,69.0,1.0,16.577704100383254,75
7.0,10.0,353.0,6.0,0.0,10.53564068758308,40
47.0,1.0,269.0,8.0,1.0,2.783189650446809,545
0.0,2.0,95.0,8.0,1.0,5.170107106204756,120
19.0,1.0,31.0,56.0,1.0,4.8301565705844824,100
2.0,1.0,9.0,16.0,1.0,9.968633499160687,125
14.0,1.0,205.0,8.0,1.0,1.7314787791732018,209
9.0,3.0,0.0,12.0,0.0,5.6177300367492125,69
53.0,11.0,201.0,6.0,0.0,7.377886262276581,95
148.0,5.0,112.0,21.0,0.0,10.003708662403064,69
0.0,4.0,0.0,7.0,1.0,0.39377158929364464,350
4.0,1.0,0.0,10.0,1.0,10.591130011741813,150
4.0,10.0,99.0,28.0,0.0,3.754232865284457,49
60.0,1.0,4.0,79.0,0.0,12.512200687705338,47
163.0,2.0,53.0,3.0,0.0,7.225968236483745,76
22.0,2.0,285.0,70.0,1.0,12.233771662503907,175
13.0,1.0,126.0,30.0,2.0,10.601171978929639,125
13.0,7.0,317.0,12.0,1.0,7.569974332717958,159
0.0,1.0,0.0,28.0,1.0,3.4929377371650543,350
14.0,1.0,172.0,2.0,0.0,5.30559853802999,155
54.0,2.0,86.0,12.0,0.0,5.880291600574319,50
77.0,3.0,74.0,15.0,1.0,10.5896032363609,80
0.0,91.0,311.0,28.0,1.0,3.6881855285162493,117
3.0,6.0,365.0,7.0,2.0,0.8648253902871544,75
39.0,1.0,55.0,52.0,1.0,3.0214782794934587,175
3.0,31.0,341.0,7.0,1.0,1.0462760367995627,200
20.0,1.0,36.0,8.0,1.0,2.704236514186108,150
0.0,1.0,0.0,12.0,1.0,4.781772419147385,150
13.0,3.0,318.0,15.0,0.0,9.562577484067525,40
3.0,5.0,349.0,20.0,0.0,5.694492250474645,105
4.0,1.0,153.0,52.0,1.0,3.2826245037493282,120
50.0,4.0,302.0,15.0,0.0,10.711879162011403,54
3.0,2.0,127.0,1.0,0.0,1.274396744867217,150
1.0,1.0,0.0,12.0,0.0,5.022905009103629,80
24.0,1.0,0.0,21.0,0.0,7.658385311074193,85
0.0,1.0,0.0,2.0,1.0,8.678522868593596,125
20.0,2.0,19.0,16.0,1.0,8.95830707138868,985
1.0,1.0,0.0,49.0,2.0,7.179736771765786,100
4.0,1.0,197.0,14.0,1.0,1.5163789411930957,325
0.0,1.0,365.0,37.0,1.0,16.30911822405717,500
37.0,1.0,83.0,97.0,2.0,6.274598114931763,250
2.0,1.0,0.0,20.0,0.0,4.246405106442109,80
0.0,1.0,0.0,73.0,1.0,16.933046501030972,45
42.0,1.0,81.0,28.0,1.0,2.135800202408785,165
11.0,1.0,30.0,28.0,1.0,3.6603672682734,128
0.0,1.0,89.0,72.0,1.0,9.652713225338585,159
18.0,4.0,161.0,79.0,0.0,11.955883337577115,55
0.0,1.0,0.0,44.0,0.0,9.201955660706084,40
1.0,1.0,128.0,19.0,1.0,3.801738748558137,200
3.0,1.0,54.0,12.0,0.0,5.740974289775422,125
9.0,1.0,0.0,56.0,0.0,5.733918051164978,39
28.0,1.0,25.0,68.0,1.0,2.611571956452111,250
27.0,1.0,365.0,87.0,1.0,10.624202453281757,135
4.0,1.0,9.0,28.0,0.0,3.291751562177739,75
46.0,1.0,270.0,21.0,1.0,8.229348989934985,160
15.0,10.0,348.0,25.0,0.0,4.140596589959543,79
19.0,3.0,0.0,4.0,0.0,4.7619796584035985,71
11.0,1.0,8.0,113.0,1.0,7.2581397968433805,150
1.0,1.0,0.0,27.0,1.0,4.254015639177536,150
0.0,1.0,0.0,30.0,0.0,11.033325207873045,75
37.0,1.0,61.0,2.0,0.0,7.929943242396459,85
1.0,1.0,276.0,16.0,0.0,8.907512551430408,150
0.0,1.0,89.0,12.0,1.0,5.425697494202451,220
7.0,1.0,0.0,8.0,1.0,1.4334897331891847,189
39.0,1.0,0.0,7.0,0.0,0.9108243265079722,125
0.0,1.0,0.0,180.0,0.0,18.243071524062525,100
0.0,2.0,0.0,67.0,1.0,17.087452233339484,106
86.0,1.0,102.0,6.0,1.0,8.455139565769898,135
0.0,1.0,0.0,28.0,0.0,3.2417715055751155,100
0.0,96.0,230.0,14.0,1.0,1.9231121924265984,249
9.0,327.0,262.0,43.0,1.0,5.959595315157091,388
8.0,1.0,229.0,6.0,1.0,9.120856143407215,80
21.0,4.0,0.0,19.0,2.0,4.187677629919845,65
2.0,1.0,349.0,25.0,0.0,4.2556684062998125,59
120.0,2.0,336.0,133.0,0.0,13.83890753014276,59
4.0,1.0,0.0,30.0,0.0,9.58495483967988,55
0.0,1.0,0.0,20.0,0.0,3.8535798452159433,80
3.0,1.0,179.0,12.0,1.0,5.069363339732043,150
86.0,1.0,271.0,83.0,1.0,9.116045022469644,125
1.0,1.0,179.0,107.0,0.0,22.115756348945656,40
5.0,12.0,0.0,1.0,1.0,1.2936559172486564,269
0.0,1.0,0.0,8.0,1.0,4.414194937680062,220
1.0,103.0,237.0,2.0,0.0,6.900532876978635,52
0.0,1.0,0.0,20.0,1.0,4.15501266557305,250
1.0,2.0,148.0,1.0,1.0,1.7963789647341548,130
12.0,1.0,0.0,12.0,1.0,6.022080170361154,140
0.0,1.0,0.0,15.0,0.0,9.813075472965304,90
0.0,3.0,0.0,2.0,0.0,5.648809180603211,55
89.0,1.0,35.0,6.0,1.0,9.722966743937429,120
25.0,1.0,0.0,19.0,1.0,3.7420019008933756,160
1.0,1.0,0.0,8.0,0.0,1.6929194084683938,115
